Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"GB","Burning - Crop Residues","28","Myanmar","72247","Implied emission factor for CH4 (Burning crop residues)","56","Maize","2015","2015","g CH4/kg dry matter","2.7","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72247","Implied emission factor for CH4 (Burning crop residues)","56","Maize","2016","2016","g CH4/kg dry matter","2.7","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72307","Emissions (N2O) (Burning crop residues)","56","Maize","1961","1961","gigagrams","0.0048","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72307","Emissions (N2O) (Burning crop residues)","56","Maize","1962","1962","gigagrams","0.0088","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72307","Emissions (N2O) (Burning crop residues)","56","Maize","1963","1963","gigagrams","0.007","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72307","Emissions (N2O) (Burning crop residues)","56","Maize","1964","1964","gigagrams","0.0058","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72307","Emissions (N2O) (Burning crop residues)","56","Maize","1965","1965","gigagrams","0.0056","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72307","Emissions (N2O) (Burning crop residues)","56","Maize","1966","1966","gigagrams","0.0064","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72307","Emissions (N2O) (Burning crop residues)","56","Maize","1967","1967","gigagrams","0.0066","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72307","Emissions (N2O) (Burning crop residues)","56","Maize","1968","1968","gigagrams","0.0057","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72307","Emissions (N2O) (Burning crop residues)","56","Maize","1969","1969","gigagrams","0.0048","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72307","Emissions (N2O) (Burning crop residues)","56","Maize","1970","1970","gigagrams","0.0047","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72307","Emissions (N2O) (Burning crop residues)","56","Maize","1971","1971","gigagrams","0.0054","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72307","Emissions (N2O) (Burning crop residues)","56","Maize","1972","1972","gigagrams","0.0056","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72307","Emissions (N2O) (Burning crop residues)","56","Maize","1973","1973","gigagrams","0.0056","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72307","Emissions (N2O) (Burning crop residues)","56","Maize","1974","1974","gigagrams","0.0055","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72307","Emissions (N2O) (Burning crop residues)","56","Maize","1975","1975","gigagrams","0.0054","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72307","Emissions (N2O) (Burning crop residues)","56","Maize","1976","1976","gigagrams","0.0053","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72307","Emissions (N2O) (Burning crop residues)","56","Maize","1977","1977","gigagrams","0.0055","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72307","Emissions (N2O) (Burning crop residues)","56","Maize","1978","1978","gigagrams","0.0058","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72307","Emissions (N2O) (Burning crop residues)","56","Maize","1979","1979","gigagrams","0.007","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72307","Emissions (N2O) (Burning crop residues)","56","Maize","1980","1980","gigagrams","0.0101","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72307","Emissions (N2O) (Burning crop residues)","56","Maize","1981","1981","gigagrams","0.0098","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72307","Emissions (N2O) (Burning crop residues)","56","Maize","1982","1982","gigagrams","0.0095","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72307","Emissions (N2O) (Burning crop residues)","56","Maize","1983","1983","gigagrams","0.0127","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72307","Emissions (N2O) (Burning crop residues)","56","Maize","1984","1984","gigagrams","0.013","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72307","Emissions (N2O) (Burning crop residues)","56","Maize","1985","1985","gigagrams","0.012","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72307","Emissions (N2O) (Burning crop residues)","56","Maize","1986","1986","gigagrams","0.0111","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72307","Emissions (N2O) (Burning crop residues)","56","Maize","1987","1987","gigagrams","0.0094","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72307","Emissions (N2O) (Burning crop residues)","56","Maize","1988","1988","gigagrams","0.0085","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72307","Emissions (N2O) (Burning crop residues)","56","Maize","1989","1989","gigagrams","0.0086","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72307","Emissions (N2O) (Burning crop residues)","56","Maize","1990","1990","gigagrams","0.0088","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72307","Emissions (N2O) (Burning crop residues)","56","Maize","1991","1991","gigagrams","0.0087","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72307","Emissions (N2O) (Burning crop residues)","56","Maize","1992","1992","gigagrams","0.0096","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72307","Emissions (N2O) (Burning crop residues)","56","Maize","1993","1993","gigagrams","0.0093","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72307","Emissions (N2O) (Burning crop residues)","56","Maize","1994","1994","gigagrams","0.0116","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72307","Emissions (N2O) (Burning crop residues)","56","Maize","1995","1995","gigagrams","0.0113","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72307","Emissions (N2O) (Burning crop residues)","56","Maize","1996","1996","gigagrams","0.0116","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72307","Emissions (N2O) (Burning crop residues)","56","Maize","1997","1997","gigagrams","0.0112","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72307","Emissions (N2O) (Burning crop residues)","56","Maize","1998","1998","gigagrams","0.0128","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72307","Emissions (N2O) (Burning crop residues)","56","Maize","1999","1999","gigagrams","0.0142","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72307","Emissions (N2O) (Burning crop residues)","56","Maize","2000","2000","gigagrams","0.0147","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72307","Emissions (N2O) (Burning crop residues)","56","Maize","2001","2001","gigagrams","0.0175","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72307","Emissions (N2O) (Burning crop residues)","56","Maize","2002","2002","gigagrams","0.0188","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72307","Emissions (N2O) (Burning crop residues)","56","Maize","2003","2003","gigagrams","0.0199","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72307","Emissions (N2O) (Burning crop residues)","56","Maize","2004","2004","gigagrams","0.0205","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72307","Emissions (N2O) (Burning crop residues)","56","Maize","2005","2005","gigagrams","0.0224","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72307","Emissions (N2O) (Burning crop residues)","56","Maize","2006","2006","gigagrams","0.0229","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72307","Emissions (N2O) (Burning crop residues)","56","Maize","2007","2007","gigagrams","0.0242","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72307","Emissions (N2O) (Burning crop residues)","56","Maize","2008","2008","gigagrams","0.0248","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72307","Emissions (N2O) (Burning crop residues)","56","Maize","2009","2009","gigagrams","0.0254","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72307","Emissions (N2O) (Burning crop residues)","56","Maize","2010","2010","gigagrams","0.0272","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72307","Emissions (N2O) (Burning crop residues)","56","Maize","2011","2011","gigagrams","0.0288","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72307","Emissions (N2O) (Burning crop residues)","56","Maize","2012","2012","gigagrams","0.0293","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72307","Emissions (N2O) (Burning crop residues)","56","Maize","2013","2013","gigagrams","0.0308","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72307","Emissions (N2O) (Burning crop residues)","56","Maize","2014","2014","gigagrams","0.0321","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72307","Emissions (N2O) (Burning crop residues)","56","Maize","2015","2015","gigagrams","0.0329","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72307","Emissions (N2O) (Burning crop residues)","56","Maize","2016","2016","gigagrams","0.0342","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72257","Emissions (CH4) (Burning crop residues)","56","Maize","1961","1961","gigagrams","0.1832","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72257","Emissions (CH4) (Burning crop residues)","56","Maize","1962","1962","gigagrams","0.3404","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72257","Emissions (CH4) (Burning crop residues)","56","Maize","1963","1963","gigagrams","0.2685","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72257","Emissions (CH4) (Burning crop residues)","56","Maize","1964","1964","gigagrams","0.2223","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72257","Emissions (CH4) (Burning crop residues)","56","Maize","1965","1965","gigagrams","0.2144","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72257","Emissions (CH4) (Burning crop residues)","56","Maize","1966","1966","gigagrams","0.2452","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72257","Emissions (CH4) (Burning crop residues)","56","Maize","1967","1967","gigagrams","0.2558","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72257","Emissions (CH4) (Burning crop residues)","56","Maize","1968","1968","gigagrams","0.2218","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72257","Emissions (CH4) (Burning crop residues)","56","Maize","1969","1969","gigagrams","0.1861","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72257","Emissions (CH4) (Burning crop residues)","56","Maize","1970","1970","gigagrams","0.1813","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72257","Emissions (CH4) (Burning crop residues)","56","Maize","1971","1971","gigagrams","0.2085","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72257","Emissions (CH4) (Burning crop residues)","56","Maize","1972","1972","gigagrams","0.2147","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72257","Emissions (CH4) (Burning crop residues)","56","Maize","1973","1973","gigagrams","0.2173","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72257","Emissions (CH4) (Burning crop residues)","56","Maize","1974","1974","gigagrams","0.214","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72257","Emissions (CH4) (Burning crop residues)","56","Maize","1975","1975","gigagrams","0.2078","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72257","Emissions (CH4) (Burning crop residues)","56","Maize","1976","1976","gigagrams","0.2043","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72257","Emissions (CH4) (Burning crop residues)","56","Maize","1977","1977","gigagrams","0.2136","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72257","Emissions (CH4) (Burning crop residues)","56","Maize","1978","1978","gigagrams","0.2248","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72257","Emissions (CH4) (Burning crop residues)","56","Maize","1979","1979","gigagrams","0.2703","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72257","Emissions (CH4) (Burning crop residues)","56","Maize","1980","1980","gigagrams","0.3901","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72257","Emissions (CH4) (Burning crop residues)","56","Maize","1981","1981","gigagrams","0.3795","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72257","Emissions (CH4) (Burning crop residues)","56","Maize","1982","1982","gigagrams","0.367","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72257","Emissions (CH4) (Burning crop residues)","56","Maize","1983","1983","gigagrams","0.4882","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72257","Emissions (CH4) (Burning crop residues)","56","Maize","1984","1984","gigagrams","0.5027","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72257","Emissions (CH4) (Burning crop residues)","56","Maize","1985","1985","gigagrams","0.4613","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72257","Emissions (CH4) (Burning crop residues)","56","Maize","1986","1986","gigagrams","0.4296","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72257","Emissions (CH4) (Burning crop residues)","56","Maize","1987","1987","gigagrams","0.3639","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72257","Emissions (CH4) (Burning crop residues)","56","Maize","1988","1988","gigagrams","0.3263","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72257","Emissions (CH4) (Burning crop residues)","56","Maize","1989","1989","gigagrams","0.3311","Fc","Calculated data",""
